DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN220,SGN,HAN,2h22m,13:00,13:34,15:10,Landed 22:56,red,2026-05-02 15:56,142.0,2026-05-02 13:00:00,2026-05-02 13:34:00,2026-05-02 15:10:00,2026-05-02 15:56:00,13,34.0,2026-05-02 12:10:00,2026-05-02 12:18:00,20.0,50.0,42.0,76.0,1,0,37,6,65.0
02/05,VN217,HAN,SGN,1h58m,10:00,10:20,12:10,Landed 19:18,green,2026-05-02 12:18,118.0,2026-05-02 10:00:00,2026-05-02 10:20:00,2026-05-02 12:10:00,2026-05-02 12:18:00,10,20.0,2026-05-02 06:10:00,2026-05-02 05:43:00,0.0,230.0,257.0,277.0,1,0,37,5,45.0
02/05,VN311,NRT,HAN,5h14m,00:30,00:29,06:10,Landed 12:43,green,2026-05-02 05:43,314.0,2026-05-02 00:30:00,2026-05-02 00:29:00,2026-05-02 06:10:00,2026-05-02 05:43:00,0,0.0,2026-05-01 22:35:00,2026-05-01 21:57:00,5.0,115.0,153.0,152.0,1,0,37,4,45.0
01/05,VN310,HAN,NRT,4h27m,17:25,17:30,22:35,Landed 06:57,green,2026-05-01 21:57,267.0,2026-05-01 17:25:00,2026-05-01 17:30:00,2026-05-01 22:35:00,2026-05-01 21:57:00,17,5.0,2026-05-01 15:10:00,2026-05-01 14:54:00,13.0,135.0,151.0,156.0,1,0,37,3,40.0
01/05,VN220,SGN,HAN,1h41m,13:00,13:13,15:10,Landed 21:54,green,2026-05-01 14:54,101.0,2026-05-01 13:00:00,2026-05-01 13:13:00,2026-05-01 15:10:00,2026-05-01 14:54:00,13,13.0,2026-05-01 11:10:00,2026-05-01 11:06:00,27.0,110.0,114.0,127.0,1,0,37,2,27.0
01/05,VN273,HAN,SGN,1h39m,09:00,09:27,11:10,Landed 18:06,green,2026-05-01 11:06,99.0,2026-05-01 09:00:00,2026-05-01 09:27:00,2026-05-01 11:10:00,2026-05-01 11:06:00,9,27.0,2026-05-01 08:00:00,,,,,,0,1,37,1,0.0
01/05,VN1273,THD,SGN,,06:00,,08:00,,,,,2026-05-01 06:00:00,,2026-05-01 08:00:00,,6,,2026-05-01 06:10:00,2026-05-01 06:05:00,11.0,-10.0,-5.0,,1,1,36,1,0.0
01/05,VN311,NRT,HAN,5h24m,00:30,00:41,06:10,Landed 13:05,green,2026-05-01 06:05,324.0,2026-05-01 00:30:00,2026-05-01 00:41:00,2026-05-01 06:10:00,2026-05-01 06:05:00,0,11.0,2026-04-30 22:35:00,2026-04-30 22:07:00,8.0,115.0,143.0,154.0,1,0,35,2,8.0
30/04,VN310,HAN,NRT,4h34m,17:25,17:33,22:35,Landed 07:07,green,2026-04-30 22:07,274.0,2026-04-30 17:25:00,2026-04-30 17:33:00,2026-04-30 22:35:00,2026-04-30 22:07:00,17,8.0,2026-04-30 06:10:00,2026-04-30 06:17:00,13.0,675.0,668.0,676.0,1,1,35,1,0.0
30/04,VN311,NRT,HAN,5h34m,00:30,00:43,06:10,Landed 13:17,green,2026-04-30 06:17,334.0,2026-04-30 00:30:00,2026-04-30 00:43:00,2026-04-30 06:10:00,2026-04-30 06:17:00,0,13.0,2026-04-29 22:35:00,2026-04-29 21:47:00,6.0,115.0,163.0,176.0,1,0,34,2,6.0
