DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,QH9589,MFM,DAD,,08:40,,10:35,Estimated dep 16:40*,green,2026-05-02 09:40,,2026-05-02 08:40:00,,2026-05-02 10:35:00,2026-05-02 09:40:00,8,,2026-05-02 07:10:00,2026-05-02 07:07:00,10.0,90.0,93.0,,1,0,58,12,141.0
02/05,QH9588,DAD,MFM,1h27m,05:30,05:40,07:10,Landed 15:07,green,2026-05-02 07:07,87.0,2026-05-02 05:30:00,2026-05-02 05:40:00,2026-05-02 07:10:00,2026-05-02 07:07:00,5,10.0,2026-05-02 04:30:00,2026-05-02 04:11:00,8.0,60.0,79.0,89.0,1,0,58,11,131.0
02/05,QH154,SGN,DAD,0h58m,03:05,03:13,04:30,Landed 11:11,green,2026-05-02 04:11,58.0,2026-05-02 03:05:00,2026-05-02 03:13:00,2026-05-02 04:30:00,2026-05-02 04:11:00,3,8.0,2026-05-02 01:50:00,2026-05-02 01:23:00,3.0,75.0,102.0,110.0,1,0,58,10,123.0
02/05,QH153,DAD,SGN,1h0m,00:20,00:23,01:50,Landed 08:23,green,2026-05-02 01:23,60.0,2026-05-02 00:20:00,2026-05-02 00:23:00,2026-05-02 01:50:00,2026-05-02 01:23:00,0,3.0,2026-05-01 21:35:00,2026-05-01 21:31:00,20.0,165.0,169.0,172.0,1,0,58,9,120.0
01/05,QH9345,MNL,DAD,2h6m,19:05,19:25,21:35,Landed 04:31,green,2026-05-01 21:31,126.0,2026-05-01 19:05:00,2026-05-01 19:25:00,2026-05-01 21:35:00,2026-05-01 21:31:00,19,20.0,2026-05-01 18:00:00,2026-05-01 18:07:00,29.0,65.0,58.0,78.0,1,0,58,8,100.0
01/05,QH9344,DAD,MNL,2h13m,15:25,15:54,18:00,Landed 02:07,green,2026-05-01 18:07,133.0,2026-05-01 15:25:00,2026-05-01 15:54:00,2026-05-01 18:00:00,2026-05-01 18:07:00,15,29.0,2026-05-01 14:45:00,2026-05-01 14:37:00,14.0,40.0,48.0,77.0,1,0,58,7,71.0
01/05,QH149,HAN,DAD,1h3m,13:20,13:34,14:45,Landed 21:37,green,2026-05-01 14:37,63.0,2026-05-01 13:20:00,2026-05-01 13:34:00,2026-05-01 14:45:00,2026-05-01 14:37:00,13,14.0,2026-05-01 12:40:00,2026-05-01 12:29:00,14.0,40.0,51.0,65.0,1,0,58,6,57.0
01/05,QH148,DAD,HAN,1h0m,11:15,11:29,12:40,Landed 19:29,green,2026-05-01 12:29,60.0,2026-05-01 11:15:00,2026-05-01 11:29:00,2026-05-01 12:40:00,2026-05-01 12:29:00,11,14.0,2026-05-01 10:35:00,2026-05-01 10:40:00,19.0,40.0,35.0,49.0,1,0,58,5,43.0
01/05,QH9589,MFM,DAD,1h41m,08:40,08:59,10:35,Landed 17:40,green,2026-05-01 10:40,101.0,2026-05-01 08:40:00,2026-05-01 08:59:00,2026-05-01 10:35:00,2026-05-01 10:40:00,8,19.0,2026-05-01 07:10:00,2026-05-01 07:03:00,8.0,90.0,97.0,116.0,1,0,58,4,24.0
01/05,QH9588,DAD,MFM,1h25m,05:30,05:38,07:10,Landed 15:03,green,2026-05-01 07:03,85.0,2026-05-01 05:30:00,2026-05-01 05:38:00,2026-05-01 07:10:00,2026-05-01 07:03:00,5,8.0,2026-05-01 04:30:00,2026-05-01 04:14:00,9.0,60.0,76.0,84.0,1,0,58,3,16.0
