DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1618,SGN,CXR,0h40m,14:00,15:20,15:00,Delayed 23:00,red,2026-05-02 16:00,40.0,2026-05-02 14:00:00,2026-05-02 15:20:00,2026-05-02 15:00:00,2026-05-02 16:00:00,14,80.0,2026-05-02 12:50:00,2026-05-02 13:08:00,37.0,70.0,52.0,132.0,1,0,43,5,37.0
02/05,VJ289,HPH,SGN,1h41m,10:50,11:27,12:50,Landed 20:08,yellow,2026-05-02 13:08,101.0,2026-05-02 10:50:00,2026-05-02 11:27:00,2026-05-02 12:50:00,2026-05-02 13:08:00,10,37.0,2026-05-02 10:02:00,2026-05-02 10:02:00,0.0,48.0,48.0,85.0,1,0,43,4,0.0
02/05,VJ7079,MFM,HPH,1h50m,08:12,08:12,10:02,Landed 17:02,red,2026-05-02 10:02,110.0,2026-05-02 08:12:00,2026-05-02 08:12:00,2026-05-02 10:02:00,2026-05-02 10:02:00,8,0.0,2026-05-02 06:56:00,2026-05-02 06:56:00,0.0,76.0,76.0,76.0,1,0,43,3,0.0
02/05,VJ7078,HPH,MFM,1h21m,05:35,05:35,06:56,Landed 14:56,red,2026-05-02 06:56,81.0,2026-05-02 05:35:00,2026-05-02 05:35:00,2026-05-02 06:56:00,2026-05-02 06:56:00,5,0.0,2026-05-02 04:30:00,2026-05-02 04:14:00,0.0,65.0,81.0,81.0,1,0,43,2,0.0
02/05,VJ288,SGN,HPH,1h49m,02:30,02:25,04:30,Landed 11:14,green,2026-05-02 04:14,109.0,2026-05-02 02:30:00,2026-05-02 02:25:00,2026-05-02 04:30:00,2026-05-02 04:14:00,2,0.0,2026-04-30 15:15:00,2026-04-30 14:49:00,0.0,2115.0,2141.0,2136.0,1,1,43,1,0.0
30/04,VJ1326,PQC,SGN,0h45m,14:10,14:04,15:15,Landed 21:49,green,2026-04-30 14:49,45.0,2026-04-30 14:10:00,2026-04-30 14:04:00,2026-04-30 15:15:00,2026-04-30 14:49:00,14,0.0,2026-04-30 13:35:00,2026-04-30 13:21:00,15.0,35.0,49.0,43.0,1,0,42,7,151.0
30/04,VJ1325,SGN,PQC,0h36m,12:30,12:45,13:35,Landed 20:21,green,2026-04-30 13:21,36.0,2026-04-30 12:30:00,2026-04-30 12:45:00,2026-04-30 13:35:00,2026-04-30 13:21:00,12,15.0,2026-04-30 09:50:00,2026-04-30 09:53:00,12.0,160.0,157.0,172.0,1,0,42,6,136.0
30/04,VJ1635,DAD,SGN,1h11m,08:30,08:42,09:50,Landed 16:53,green,2026-04-30 09:53,71.0,2026-04-30 08:30:00,2026-04-30 08:42:00,2026-04-30 09:50:00,2026-04-30 09:53:00,8,12.0,2026-04-30 05:35:00,2026-04-30 05:59:00,41.0,175.0,151.0,163.0,1,0,42,5,124.0
30/04,VJ721,HPH,DAD,0h58m,04:20,05:01,05:35,Landed 12:59,yellow,2026-04-30 05:59,58.0,2026-04-30 04:20:00,2026-04-30 05:01:00,2026-04-30 05:35:00,2026-04-30 05:59:00,4,41.0,2026-04-30 03:50:00,2026-04-30 04:06:00,35.0,30.0,14.0,55.0,1,0,42,4,83.0
30/04,VJ720,DAD,HPH,1h1m,02:30,03:05,03:50,Landed 11:06,yellow,2026-04-30 04:06,61.0,2026-04-30 02:30:00,2026-04-30 03:05:00,2026-04-30 03:50:00,2026-04-30 04:06:00,2,35.0,2026-04-30 02:00:00,2026-04-30 02:14:00,34.0,30.0,16.0,51.0,1,0,42,3,48.0
30/04,VJ582,CXR,DAD,0h45m,00:55,01:29,02:00,Landed 09:14,green,2026-04-30 02:14,45.0,2026-04-30 00:55:00,2026-04-30 01:29:00,2026-04-30 02:00:00,2026-04-30 02:14:00,0,34.0,2026-04-30 00:25:00,2026-04-30 00:19:00,14.0,30.0,36.0,70.0,1,0,42,2,14.0
29/04,VJ581,DAD,CXR,0h45m,23:20,23:34,00:25,Landed 07:19,green,2026-04-30 00:19,45.0,2026-04-29 23:20:00,2026-04-29 23:34:00,2026-04-30 00:25:00,2026-04-30 00:19:00,23,14.0,2026-04-28 11:15:00,,,,,,0,1,42,1,0.0
28/04,VJ714,PQC,DAD,,09:30,,11:15,,,,,2026-04-28 09:30:00,,2026-04-28 11:15:00,,9,,2026-04-28 08:55:00,2026-04-28 08:38:00,4.0,35.0,52.0,,1,0,41,4,18.0
28/04,VJ715,DAD,PQC,1h24m,07:10,07:14,08:55,Landed 15:38,green,2026-04-28 08:38,84.0,2026-04-28 07:10:00,2026-04-28 07:14:00,2026-04-28 08:55:00,2026-04-28 08:38:00,7,4.0,2026-04-28 06:10:00,2026-04-28 05:32:00,0.0,60.0,98.0,102.0,1,0,41,3,14.0
