DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN6344,VCA,HAN,,08:25,,10:40,,,,,2026-05-02 08:25:00,,2026-05-02 10:40:00,,8,,2026-05-02 07:50:00,2026-05-02 12:03:00,278.0,35.0,-218.0,,1,0,63,4,280.0
02/05,VN6345,HAN,VCA,1h55m,05:30,10:08,07:50,Landed 19:03,red,2026-05-02 12:03,115.0,2026-05-02 05:30:00,2026-05-02 10:08:00,2026-05-02 07:50:00,2026-05-02 12:03:00,5,278.0,2026-05-02 04:50:00,2026-05-02 04:27:00,0.0,40.0,63.0,341.0,1,0,63,3,2.0
02/05,VN1200,VCA,HAN,1h52m,02:35,02:35,04:50,Landed 11:27,green,2026-05-02 04:27,112.0,2026-05-02 02:35:00,2026-05-02 02:35:00,2026-05-02 04:50:00,2026-05-02 04:27:00,2,0.0,2026-05-02 00:35:00,2026-05-02 00:14:00,2.0,120.0,141.0,141.0,1,0,63,2,2.0
01/05,VN1201,HAN,VCA,1h52m,22:20,22:22,00:35,Landed 07:14,green,2026-05-02 00:14,112.0,2026-05-01 22:20:00,2026-05-01 22:22:00,2026-05-02 00:35:00,2026-05-02 00:14:00,22,2.0,2026-05-01 10:10:00,2026-05-01 09:58:00,6.0,730.0,742.0,744.0,1,1,63,1,0.0
01/05,VN250,SGN,HAN,1h52m,08:00,08:06,10:10,Landed 16:58,green,2026-05-01 09:58,112.0,2026-05-01 08:00:00,2026-05-01 08:06:00,2026-05-01 10:10:00,2026-05-01 09:58:00,8,6.0,2026-05-01 06:05:00,2026-05-01 05:43:00,9.0,115.0,137.0,143.0,1,0,62,4,15.0
01/05,VN7826,PQC,SGN,0h39m,04:55,05:04,06:05,Landed 12:43,green,2026-05-01 05:43,39.0,2026-05-01 04:55:00,2026-05-01 05:04:00,2026-05-01 06:05:00,2026-05-01 05:43:00,4,9.0,2026-05-01 04:20:00,2026-05-01 04:02:00,6.0,35.0,53.0,62.0,1,0,62,3,6.0
01/05,VN7827,SGN,PQC,0h36m,03:20,03:26,04:20,Landed 11:02,green,2026-05-01 04:02,36.0,2026-05-01 03:20:00,2026-05-01 03:26:00,2026-05-01 04:20:00,2026-05-01 04:02:00,3,6.0,2026-05-01 02:30:00,2026-05-01 02:03:00,0.0,50.0,77.0,83.0,1,0,62,2,0.0
30/04,VN581,KHH,SGN,2h46m,23:30,23:17,02:30,Landed 09:03,green,2026-05-01 02:03,166.0,2026-04-30 23:30:00,2026-04-30 23:17:00,2026-05-01 02:30:00,2026-05-01 02:03:00,23,0.0,2026-04-30 13:50:00,2026-04-30 13:30:00,9.0,580.0,600.0,587.0,1,1,62,1,0.0
30/04,VN580,SGN,KHH,2h31m,10:50,10:59,13:50,Landed 21:30,green,2026-04-30 13:30,151.0,2026-04-30 10:50:00,2026-04-30 10:59:00,2026-04-30 13:50:00,2026-04-30 13:30:00,10,9.0,2026-04-30 08:45:00,2026-04-30 08:46:00,32.0,125.0,124.0,133.0,1,0,61,12,139.0
30/04,VN1826,PQC,SGN,0h39m,07:35,08:07,08:45,Landed 15:46,green,2026-04-30 08:46,39.0,2026-04-30 07:35:00,2026-04-30 08:07:00,2026-04-30 08:45:00,2026-04-30 08:46:00,7,32.0,2026-04-30 07:00:00,2026-04-30 06:59:00,13.0,35.0,36.0,68.0,1,0,61,11,107.0
