DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN7192,DAD,HAN,,14:30,,16:15,Estimated dep 22:49,red,2026-05-02 15:49,,2026-05-02 14:30:00,,2026-05-02 16:15:00,2026-05-02 15:49:00,14,,2026-05-02 13:55:00,2026-05-02 14:29:00,47.0,35.0,1.0,,1,0,53,4,214.0
02/05,VN1940,CXR,DAD,0h52m,12:50,13:37,13:55,Landed 21:29,yellow,2026-05-02 14:29,52.0,2026-05-02 12:50:00,2026-05-02 13:37:00,2026-05-02 13:55:00,2026-05-02 14:29:00,12,47.0,2026-05-02 12:15:00,2026-05-02 12:40:00,46.0,35.0,10.0,57.0,1,0,53,3,167.0
02/05,VN1941,DAD,CXR,0h54m,11:00,11:46,12:15,Landed 19:40,yellow,2026-05-02 12:40,54.0,2026-05-02 11:00:00,2026-05-02 11:46:00,2026-05-02 12:15:00,2026-05-02 12:40:00,11,46.0,2026-05-02 09:15:00,2026-05-02 10:50:00,121.0,105.0,10.0,56.0,1,0,53,2,121.0
02/05,VN173,HAN,DAD,1h14m,07:35,09:36,09:15,Landed 17:50,red,2026-05-02 10:50,74.0,2026-05-02 07:35:00,2026-05-02 09:36:00,2026-05-02 09:15:00,2026-05-02 10:50:00,7,121.0,2026-05-02 08:10:00,2026-05-02 08:16:00,23.0,-35.0,-41.0,80.0,1,1,53,1,0.0
02/05,VN172,DAD,HAN,1h8m,06:45,07:08,08:10,Landed 15:16,green,2026-05-02 08:16,68.0,2026-05-02 06:45:00,2026-05-02 07:08:00,2026-05-02 08:10:00,2026-05-02 08:16:00,6,23.0,2026-05-02 06:10:00,2026-05-02 06:05:00,11.0,35.0,40.0,63.0,1,0,52,4,15.0
02/05,VN171,HAN,DAD,1h9m,04:45,04:56,06:10,Landed 13:05,green,2026-05-02 06:05,69.0,2026-05-02 04:45:00,2026-05-02 04:56:00,2026-05-02 06:10:00,2026-05-02 06:05:00,4,11.0,2026-05-02 04:05:00,2026-05-02 03:46:00,0.0,40.0,59.0,70.0,1,0,52,3,4.0
02/05,VN1602,BMV,HAN,1h28m,02:20,02:18,04:05,Landed 10:46,green,2026-05-02 03:46,88.0,2026-05-02 02:20:00,2026-05-02 02:18:00,2026-05-02 04:05:00,2026-05-02 03:46:00,2,0.0,2026-05-02 01:45:00,2026-05-02 01:33:00,4.0,35.0,47.0,45.0,1,0,52,2,4.0
02/05,VN1603,HAN,BMV,1h29m,00:00,00:04,01:45,Landed 08:33,green,2026-05-02 01:33,89.0,2026-05-02 00:00:00,2026-05-02 00:04:00,2026-05-02 01:45:00,2026-05-02 01:33:00,0,4.0,2026-05-01 09:55:00,2026-05-01 09:48:00,18.0,845.0,852.0,856.0,1,1,52,1,0.0
01/05,VN920,SGN,KTI,0h25m,09:05,09:23,09:55,Landed 16:48,green,2026-05-01 09:48,25.0,2026-05-01 09:05:00,2026-05-01 09:23:00,2026-05-01 09:55:00,2026-05-01 09:48:00,9,18.0,2026-05-01 07:55:00,2026-05-01 08:00:00,36.0,70.0,65.0,83.0,1,0,51,6,97.0
01/05,VN7347,CXR,SGN,0h34m,06:50,07:26,07:55,Landed 15:00,green,2026-05-01 08:00,34.0,2026-05-01 06:50:00,2026-05-01 07:26:00,2026-05-01 07:55:00,2026-05-01 08:00:00,6,36.0,2026-05-01 06:15:00,2026-05-01 06:20:00,27.0,35.0,30.0,66.0,1,0,51,5,61.0
01/05,VN7346,SGN,CXR,0h43m,05:10,05:37,06:15,Landed 13:20,green,2026-05-01 06:20,43.0,2026-05-01 05:10:00,2026-05-01 05:37:00,2026-05-01 06:15:00,2026-05-01 06:20:00,5,27.0,2026-05-01 04:50:00,2026-05-01 04:40:00,11.0,20.0,30.0,57.0,1,0,51,4,34.0
01/05,VN1343,CXR,SGN,0h44m,03:45,03:56,04:50,Landed 11:40,green,2026-05-01 04:40,44.0,2026-05-01 03:45:00,2026-05-01 03:56:00,2026-05-01 04:50:00,2026-05-01 04:40:00,3,11.0,2026-05-01 03:10:00,2026-05-01 02:58:00,15.0,35.0,47.0,58.0,1,0,51,3,23.0
01/05,VN1342,SGN,CXR,0h38m,02:05,02:20,03:10,Landed 09:58,green,2026-05-01 02:58,38.0,2026-05-01 02:05:00,2026-05-01 02:20:00,2026-05-01 03:10:00,2026-05-01 02:58:00,2,15.0,2026-05-01 00:10:00,2026-04-30 23:46:00,8.0,115.0,139.0,154.0,1,0,51,2,8.0
30/04,VN205,HAN,SGN,1h38m,22:00,22:08,00:10,Landed 06:46,green,2026-04-30 23:46,98.0,2026-04-30 22:00:00,2026-04-30 22:08:00,2026-05-01 00:10:00,2026-04-30 23:46:00,22,8.0,2026-04-30 12:30:00,2026-04-30 13:38:00,85.0,570.0,502.0,510.0,1,1,51,1,0.0
30/04,VN180,DAD,HAN,1h8m,11:05,12:30,12:30,Landed 20:38,red,2026-04-30 13:38,68.0,2026-04-30 11:05:00,2026-04-30 12:30:00,2026-04-30 12:30:00,2026-04-30 13:38:00,11,85.0,2026-04-30 10:35:00,2026-04-30 11:38:00,87.0,30.0,-33.0,52.0,1,0,50,2,87.0
30/04,VN177,HAN,DAD,1h1m,09:10,10:37,10:35,Landed 18:38,red,2026-04-30 11:38,61.0,2026-04-30 09:10:00,2026-04-30 10:37:00,2026-04-30 10:35:00,2026-04-30 11:38:00,9,87.0,2026-04-30 09:35:00,2026-04-30 09:39:00,22.0,-25.0,-29.0,58.0,1,1,50,1,0.0
30/04,VN1805,DIN,HAN,0h42m,08:35,08:57,09:35,Landed 16:39,green,2026-04-30 09:39,42.0,2026-04-30 08:35:00,2026-04-30 08:57:00,2026-04-30 09:35:00,2026-04-30 09:39:00,8,22.0,2026-04-30 08:00:00,2026-04-30 08:08:00,28.0,35.0,27.0,49.0,1,0,49,5,46.0
30/04,VN1804,HAN,DIN,0h40m,07:00,07:28,08:00,Landed 15:08,green,2026-04-30 08:08,40.0,2026-04-30 07:00:00,2026-04-30 07:28:00,2026-04-30 08:00:00,2026-04-30 08:08:00,7,28.0,2026-04-30 06:00:00,2026-04-30 05:49:00,11.0,60.0,71.0,99.0,1,0,49,4,18.0
30/04,VN166,DAD,HAN,1h3m,04:35,04:46,06:00,Landed 12:49,green,2026-04-30 05:49,63.0,2026-04-30 04:35:00,2026-04-30 04:46:00,2026-04-30 06:00:00,2026-04-30 05:49:00,4,11.0,2026-04-30 04:00:00,2026-04-30 03:46:00,7.0,35.0,49.0,60.0,1,0,49,3,7.0
30/04,VN165,HAN,DAD,1h4m,02:35,02:42,04:00,Landed 10:46,green,2026-04-30 03:46,64.0,2026-04-30 02:35:00,2026-04-30 02:42:00,2026-04-30 04:00:00,2026-04-30 03:46:00,2,7.0,2026-04-30 00:30:00,2026-04-30 00:01:00,0.0,125.0,154.0,161.0,1,0,49,2,0.0
29/04,VN156,DAD,HAN,0h59m,23:05,23:02,00:30,Landed 07:01,green,2026-04-30 00:01,59.0,2026-04-29 23:05:00,2026-04-29 23:02:00,2026-04-30 00:30:00,2026-04-30 00:01:00,23,0.0,2026-04-29 15:00:00,2026-04-29 15:12:00,26.0,485.0,473.0,470.0,1,1,49,1,0.0
29/04,VN7197,HAN,DAD,1h11m,13:35,14:01,15:00,Landed 22:12,green,2026-04-29 15:12,71.0,2026-04-29 13:35:00,2026-04-29 14:01:00,2026-04-29 15:00:00,2026-04-29 15:12:00,13,26.0,2026-04-29 12:55:00,2026-04-29 12:41:00,3.0,40.0,54.0,80.0,1,0,48,5,59.0
29/04,VN1560,CXR,HAN,1h43m,10:55,10:58,12:55,Landed 19:41,green,2026-04-29 12:41,103.0,2026-04-29 10:55:00,2026-04-29 10:58:00,2026-04-29 12:55:00,2026-04-29 12:41:00,10,3.0,2026-04-29 10:20:00,2026-04-29 10:06:00,11.0,35.0,49.0,52.0,1,0,48,4,56.0
29/04,VN1561,HAN,CXR,1h35m,08:20,08:31,10:20,Landed 17:06,green,2026-04-29 10:06,95.0,2026-04-29 08:20:00,2026-04-29 08:31:00,2026-04-29 10:20:00,2026-04-29 10:06:00,8,11.0,2026-04-29 07:20:00,2026-04-29 07:24:00,27.0,60.0,56.0,67.0,1,0,48,3,45.0
29/04,VN168,DAD,HAN,1h2m,05:55,06:22,07:20,Landed 14:24,green,2026-04-29 07:24,62.0,2026-04-29 05:55:00,2026-04-29 06:22:00,2026-04-29 07:20:00,2026-04-29 07:24:00,5,27.0,2026-04-29 05:20:00,2026-04-29 05:14:00,18.0,35.0,41.0,68.0,1,0,48,2,18.0
29/04,VN167,HAN,DAD,1h1m,03:55,04:13,05:20,Landed 12:14,green,2026-04-29 05:14,61.0,2026-04-29 03:55:00,2026-04-29 04:13:00,2026-04-29 05:20:00,2026-04-29 05:14:00,3,18.0,2026-04-28 06:00:00,2026-04-28 05:55:00,8.0,1315.0,1320.0,1338.0,1,1,48,1,0.0
28/04,VN166,DAD,HAN,1h12m,04:35,04:43,06:00,Landed 12:55,green,2026-04-28 05:55,72.0,2026-04-28 04:35:00,2026-04-28 04:43:00,2026-04-28 06:00:00,2026-04-28 05:55:00,4,8.0,2026-04-28 04:00:00,2026-04-28 03:43:00,5.0,35.0,52.0,60.0,1,0,47,10,182.0
28/04,VN165,HAN,DAD,1h3m,02:35,02:40,04:00,Landed 10:43,green,2026-04-28 03:43,63.0,2026-04-28 02:35:00,2026-04-28 02:40:00,2026-04-28 04:00:00,2026-04-28 03:43:00,2,5.0,2026-04-27 23:00:00,2026-04-27 23:05:00,30.0,215.0,210.0,215.0,1,0,47,9,177.0
27/04,VN634,CGK,HAN,4h5m,18:30,19:00,23:00,Landed 06:05,green,2026-04-27 23:05,245.0,2026-04-27 18:30:00,2026-04-27 19:00:00,2026-04-27 23:00:00,2026-04-27 23:05:00,18,30.0,2026-04-27 17:40:00,2026-04-27 17:49:00,55.0,50.0,41.0,71.0,1,0,47,8,147.0
27/04,VN635,HAN,CGK,3h54m,13:00,13:55,17:40,Landed 00:49,green,2026-04-27 17:49,234.0,2026-04-27 13:00:00,2026-04-27 13:55:00,2026-04-27 17:40:00,2026-04-27 17:49:00,13,55.0,2026-04-27 11:40:00,2026-04-27 12:29:00,38.0,80.0,31.0,86.0,1,0,47,7,92.0
27/04,VN1232,PQC,HAN,2h26m,09:25,10:03,11:40,Landed 19:29,red,2026-04-27 12:29,146.0,2026-04-27 09:25:00,2026-04-27 10:03:00,2026-04-27 11:40:00,2026-04-27 12:29:00,9,38.0,2026-04-27 08:50:00,2026-04-27 08:40:00,20.0,35.0,45.0,83.0,1,0,47,6,54.0
27/04,VN1233,HAN,PQC,1h40m,06:40,07:00,08:50,Landed 15:40,green,2026-04-27 08:40,100.0,2026-04-27 06:40:00,2026-04-27 07:00:00,2026-04-27 08:50:00,2026-04-27 08:40:00,6,20.0,2026-04-27 06:00:00,2026-04-27 05:58:00,11.0,40.0,42.0,62.0,1,0,47,5,34.0
27/04,VN166,DAD,HAN,1h12m,04:35,04:46,06:00,Landed 12:58,green,2026-04-27 05:58,72.0,2026-04-27 04:35:00,2026-04-27 04:46:00,2026-04-27 06:00:00,2026-04-27 05:58:00,4,11.0,2026-04-27 04:00:00,2026-04-27 03:52:00,15.0,35.0,43.0,54.0,1,0,47,4,23.0
27/04,VN165,HAN,DAD,1h2m,02:35,02:50,04:00,Landed 10:52,green,2026-04-27 03:52,62.0,2026-04-27 02:35:00,2026-04-27 02:50:00,2026-04-27 04:00:00,2026-04-27 03:52:00,2,15.0,2026-04-27 01:55:00,2026-04-27 01:24:00,0.0,40.0,71.0,86.0,1,0,47,3,8.0
27/04,VN1540,HUI,HAN,0h57m,00:35,00:27,01:55,Landed 08:24,green,2026-04-27 01:24,57.0,2026-04-27 00:35:00,2026-04-27 00:27:00,2026-04-27 01:55:00,2026-04-27 01:24:00,0,0.0,2026-04-27 00:01:00,2026-04-26 23:38:00,8.0,34.0,57.0,49.0,1,0,47,2,8.0
