DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN1369,HUI,SGN,1h14m,13:20,13:56,15:00,Landed 22:10,green,2026-05-02 15:10,74.0,2026-05-02 13:20:00,2026-05-02 13:56:00,2026-05-02 15:00:00,2026-05-02 15:10:00,13,36.0,,,,,,,0,1,47,1,0.0
02/05,VN7545,HAN,,,11:49,11:49,,Scheduled,,,,2026-05-02 11:49:00,2026-05-02 11:49:00,,,11,0.0,2026-05-02 11:00:00,2026-05-02 10:48:00,11.0,49.0,61.0,61.0,1,0,46,11,112.0
02/05,VN1558,CXR,HAN,1h37m,09:00,09:11,11:00,Landed 17:48,green,2026-05-02 10:48,97.0,2026-05-02 09:00:00,2026-05-02 09:11:00,2026-05-02 11:00:00,2026-05-02 10:48:00,9,11.0,2026-05-02 08:25:00,2026-05-02 08:12:00,6.0,35.0,48.0,59.0,1,0,46,10,101.0
02/05,VN1559,HAN,CXR,1h41m,06:25,06:31,08:25,Landed 15:12,green,2026-05-02 08:12,101.0,2026-05-02 06:25:00,2026-05-02 06:31:00,2026-05-02 08:25:00,2026-05-02 08:12:00,6,6.0,2026-05-02 05:30:00,2026-05-02 05:14:00,9.0,55.0,71.0,77.0,1,0,46,9,95.0
02/05,VN357,FUK,HAN,4h5m,01:00,01:09,05:30,Landed 12:14,green,2026-05-02 05:14,245.0,2026-05-02 01:00:00,2026-05-02 01:09:00,2026-05-02 05:30:00,2026-05-02 05:14:00,1,9.0,2026-05-01 22:35:00,2026-05-01 22:04:00,2.0,145.0,176.0,185.0,1,0,46,8,86.0
01/05,VN356,HAN,FUK,3h32m,18:30,18:32,22:35,Landed 07:04,green,2026-05-01 22:04,212.0,2026-05-01 18:30:00,2026-05-01 18:32:00,2026-05-01 22:35:00,2026-05-01 22:04:00,18,2.0,2026-05-01 17:15:00,2026-05-01 16:58:00,15.0,75.0,92.0,94.0,1,0,46,7,84.0
01/05,VN616,BKK,HAN,1h28m,15:15,15:30,17:15,Landed 23:58,green,2026-05-01 16:58,88.0,2026-05-01 15:15:00,2026-05-01 15:30:00,2026-05-01 17:15:00,2026-05-01 16:58:00,15,15.0,2026-05-01 14:05:00,2026-05-01 13:59:00,12.0,70.0,76.0,91.0,1,0,46,6,69.0
01/05,VN617,HAN,BKK,1h42m,12:05,12:17,14:05,Landed 20:59,green,2026-05-01 13:59,102.0,2026-05-01 12:05:00,2026-05-01 12:17:00,2026-05-01 14:05:00,2026-05-01 13:59:00,12,12.0,2026-05-01 11:00:00,2026-05-01 10:40:00,4.0,65.0,85.0,97.0,1,0,46,5,57.0
01/05,VN1558,CXR,HAN,1h36m,09:00,09:04,11:00,Landed 17:40,green,2026-05-01 10:40,96.0,2026-05-01 09:00:00,2026-05-01 09:04:00,2026-05-01 11:00:00,2026-05-01 10:40:00,9,4.0,2026-05-01 08:25:00,2026-05-01 08:06:00,8.0,35.0,54.0,58.0,1,0,46,4,53.0
01/05,VN1559,HAN,CXR,1h33m,06:25,06:33,08:25,Landed 15:06,green,2026-05-01 08:06,93.0,2026-05-01 06:25:00,2026-05-01 06:33:00,2026-05-01 08:25:00,2026-05-01 08:06:00,6,8.0,2026-05-01 05:30:00,2026-05-01 05:23:00,16.0,55.0,62.0,70.0,1,0,46,3,45.0
