DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ8893,MFM,DAD,1h32m,14:37,14:37,,Estimated 23:09,,2026-05-02 16:09,92,2026-05-02 14:37:00,2026-05-02 14:37:00,,2026-05-02 16:09:00,14,0.0,2026-05-02 13:20:00,2026-05-02 13:20:00,0.0,77.0,77.0,77.0,1,0,45,6,1.0
02/05,VJ8892,DAD,MFM,1h29m,11:51,11:51,13:20,Landed 21:20,red,2026-05-02 13:20,89,2026-05-02 11:51:00,2026-05-02 11:51:00,2026-05-02 13:20:00,2026-05-02 13:20:00,11,0.0,2026-05-02 09:28:00,2026-05-02 09:28:00,0.0,143.0,143.0,143.0,1,0,45,5,1.0
02/05,VJ8891,MFM,DAD,1h26m,08:02,08:02,09:28,Landed 16:28,red,2026-05-02 09:28,86,2026-05-02 08:02:00,2026-05-02 08:02:00,2026-05-02 09:28:00,2026-05-02 09:28:00,8,0.0,2026-05-02 06:43:00,2026-05-02 06:43:00,0.0,79.0,79.0,79.0,1,0,45,4,1.0
02/05,VJ8890,DAD,MFM,1h25m,05:18,05:18,06:43,Landed 14:43,red,2026-05-02 06:43,85,2026-05-02 05:18:00,2026-05-02 05:18:00,2026-05-02 06:43:00,2026-05-02 06:43:00,5,0.0,2026-05-02 01:50:00,2026-05-02 01:26:00,0.0,208.0,232.0,232.0,1,0,45,3,1.0
02/05,VJ632,SGN,DAD,0h56m,00:30,00:30,01:50,Landed 08:26,green,2026-05-02 01:26,56,2026-05-02 00:30:00,2026-05-02 00:30:00,2026-05-02 01:50:00,2026-05-02 01:26:00,0,0.0,2026-05-02 00:00:00,2026-05-01 23:37:00,1.0,30.0,53.0,53.0,1,0,45,2,1.0
01/05,VJ621,DAD,SGN,1h1m,22:35,22:36,00:00,Landed 06:37,green,2026-05-01 23:37,61,2026-05-01 22:35:00,2026-05-01 22:36:00,2026-05-02 00:00:00,2026-05-01 23:37:00,22,1.0,2026-05-01 08:55:00,2026-05-01 08:41:00,4.0,820.0,834.0,835.0,1,1,45,1,0.0
01/05,VJ1505,HAN,DAD,1h2m,07:35,07:39,08:55,Landed 15:41,green,2026-05-01 08:41,62,2026-05-01 07:35:00,2026-05-01 07:39:00,2026-05-01 08:55:00,2026-05-01 08:41:00,7,4.0,2026-05-01 07:00:00,2026-05-01 06:49:00,4.0,35.0,46.0,50.0,1,0,44,12,173.0
01/05,VJ1504,DAD,HAN,1h5m,05:40,05:44,07:00,Landed 13:49,green,2026-05-01 06:49,65,2026-05-01 05:40:00,2026-05-01 05:44:00,2026-05-01 07:00:00,2026-05-01 06:49:00,5,4.0,2026-05-01 05:05:00,2026-05-01 04:54:00,11.0,35.0,46.0,50.0,1,0,44,11,169.0
01/05,VJ634,SGN,DAD,0h58m,03:45,03:56,05:05,Landed 11:54,green,2026-05-01 04:54,58,2026-05-01 03:45:00,2026-05-01 03:56:00,2026-05-01 05:05:00,2026-05-01 04:54:00,3,11.0,2026-05-01 00:40:00,2026-05-01 00:18:00,8.0,185.0,207.0,218.0,1,0,44,10,158.0
30/04,VJ123,HAN,SGN,1h40m,22:30,22:38,00:40,Landed 07:18,green,2026-05-01 00:18,100,2026-04-30 22:30:00,2026-04-30 22:38:00,2026-05-01 00:40:00,2026-05-01 00:18:00,22,8.0,2026-04-30 20:05:00,2026-04-30 19:57:00,17.0,145.0,153.0,161.0,1,0,44,9,150.0
30/04,VJ7527,CAN,HAN,1h30m,18:10,18:27,20:05,Landed 02:57,green,2026-04-30 19:57,90,2026-04-30 18:10:00,2026-04-30 18:27:00,2026-04-30 20:05:00,2026-04-30 19:57:00,18,17.0,2026-04-30 17:10:00,2026-04-30 16:49:00,6.0,60.0,81.0,98.0,1,0,44,8,133.0
30/04,VJ7526,HAN,CAN,1h13m,15:30,15:36,17:10,Landed 00:49,green,2026-04-30 16:49,73,2026-04-30 15:30:00,2026-04-30 15:36:00,2026-04-30 17:10:00,2026-04-30 16:49:00,15,6.0,2026-04-30 11:55:00,2026-04-30 12:02:00,18.0,215.0,208.0,214.0,1,0,44,7,127.0
30/04,VJ568,HUI,HAN,1h4m,10:40,10:58,11:55,Landed 19:02,green,2026-04-30 12:02,64,2026-04-30 10:40:00,2026-04-30 10:58:00,2026-04-30 11:55:00,2026-04-30 12:02:00,10,18.0,2026-04-30 10:10:00,2026-04-30 10:03:00,15.0,30.0,37.0,55.0,1,0,44,6,109.0
30/04,VJ567,HAN,HUI,0h53m,08:55,09:10,10:10,Landed 17:03,green,2026-04-30 10:03,53,2026-04-30 08:55:00,2026-04-30 09:10:00,2026-04-30 10:10:00,2026-04-30 10:03:00,8,15.0,2026-04-30 07:35:00,2026-04-30 07:49:00,22.0,80.0,66.0,81.0,1,0,44,5,94.0
30/04,VJ510,DAD,HAN,1h12m,06:15,06:37,07:35,Landed 14:49,green,2026-04-30 07:49,72,2026-04-30 06:15:00,2026-04-30 06:37:00,2026-04-30 07:35:00,2026-04-30 07:49:00,6,22.0,2026-04-30 05:30:00,2026-04-30 05:39:00,25.0,45.0,36.0,58.0,1,0,44,4,72.0
30/04,VJ507,HAN,DAD,1h4m,04:10,04:35,05:30,Landed 12:39,green,2026-04-30 05:39,64,2026-04-30 04:10:00,2026-04-30 04:35:00,2026-04-30 05:30:00,2026-04-30 05:39:00,4,25.0,2026-04-30 02:55:00,2026-04-30 03:13:00,27.0,75.0,57.0,82.0,1,0,44,3,47.0
30/04,VJ770,CXR,HAN,1h41m,01:05,01:32,02:55,Landed 10:13,yellow,2026-04-30 03:13,101,2026-04-30 01:05:00,2026-04-30 01:32:00,2026-04-30 02:55:00,2026-04-30 03:13:00,1,27.0,2026-04-30 00:35:00,2026-04-30 00:37:00,20.0,30.0,28.0,55.0,1,0,44,2,20.0
29/04,VJ771,HAN,CXR,1h32m,22:45,23:05,00:35,Landed 07:37,green,2026-04-30 00:37,92,2026-04-29 22:45:00,2026-04-29 23:05:00,2026-04-30 00:35:00,2026-04-30 00:37:00,22,20.0,2026-04-29 11:45:00,2026-04-29 12:24:00,53.0,660.0,621.0,641.0,1,1,44,1,0.0
29/04,VJ424,PXU,HAN,1h21m,10:10,11:03,11:45,Landed 19:24,yellow,2026-04-29 12:24,81,2026-04-29 10:10:00,2026-04-29 11:03:00,2026-04-29 11:45:00,2026-04-29 12:24:00,10,53.0,2026-04-29 09:40:00,2026-04-29 10:25:00,59.0,30.0,-15.0,38.0,1,0,43,5,115.0
29/04,VJ423,HAN,PXU,1h21m,08:05,09:04,09:40,Landed 17:25,yellow,2026-04-29 10:25,81,2026-04-29 08:05:00,2026-04-29 09:04:00,2026-04-29 09:40:00,2026-04-29 10:25:00,8,59.0,2026-04-29 07:30:00,2026-04-29 07:59:00,29.0,35.0,6.0,65.0,1,0,43,4,56.0
29/04,VJ1494,BMV,HAN,1h45m,05:45,06:14,07:30,Landed 14:59,yellow,2026-04-29 07:59,105,2026-04-29 05:45:00,2026-04-29 06:14:00,2026-04-29 07:30:00,2026-04-29 07:59:00,5,29.0,2026-04-29 05:15:00,2026-04-29 05:27:00,27.0,30.0,18.0,47.0,1,0,43,3,27.0
29/04,VJ1493,HAN,BMV,1h30m,03:30,03:57,05:15,Landed 12:27,green,2026-04-29 05:27,90,2026-04-29 03:30:00,2026-04-29 03:57:00,2026-04-29 05:15:00,2026-04-29 05:27:00,3,27.0,2026-04-29 02:05:00,2026-04-28 01:57:00,0.0,85.0,1533.0,1560.0,1,0,43,2,0.0
28/04,VJ122,SGN,HAN,1h49m,23:55,00:08,02:05,Landed 08:57,green,2026-04-28 01:57,109,2026-04-28 23:55:00,2026-04-28 00:08:00,2026-04-29 02:05:00,2026-04-28 01:57:00,23,0.0,2026-04-28 18:50:00,2026-04-28 18:39:00,9.0,305.0,316.0,-1111.0,1,1,43,1,0.0
28/04,VJ1287,HPH,SGN,1h40m,16:50,16:59,18:50,Landed 01:39,green,2026-04-28 18:39,100,2026-04-28 16:50:00,2026-04-28 16:59:00,2026-04-28 18:50:00,2026-04-28 18:39:00,16,9.0,2026-04-28 16:20:00,2026-04-28 16:04:00,8.0,30.0,46.0,55.0,1,0,42,8,123.0
28/04,VJ1286,SGN,HPH,1h36m,14:20,14:28,16:20,Landed 23:04,green,2026-04-28 16:04,96,2026-04-28 14:20:00,2026-04-28 14:28:00,2026-04-28 16:20:00,2026-04-28 16:04:00,14,8.0,2026-04-28 12:30:00,2026-04-28 12:24:00,10.0,110.0,116.0,124.0,1,0,42,7,115.0
28/04,VJ395,PXU,SGN,0h54m,11:20,11:30,12:30,Landed 19:24,green,2026-04-28 12:24,54,2026-04-28 11:20:00,2026-04-28 11:30:00,2026-04-28 12:30:00,2026-04-28 12:24:00,11,10.0,2026-04-28 10:50:00,2026-04-28 10:45:00,22.0,30.0,35.0,45.0,1,0,42,6,105.0
28/04,VJ394,SGN,PXU,0h43m,09:40,10:02,10:50,Landed 17:45,green,2026-04-28 10:45,43,2026-04-28 09:40:00,2026-04-28 10:02:00,2026-04-28 10:50:00,2026-04-28 10:45:00,9,22.0,2026-04-28 08:20:00,2026-04-28 08:26:00,22.0,80.0,74.0,96.0,1,0,42,5,83.0
28/04,VJ804,BKK,SGN,1h14m,06:50,07:12,08:20,Landed 15:26,green,2026-04-28 08:26,74,2026-04-28 06:50:00,2026-04-28 07:12:00,2026-04-28 08:20:00,2026-04-28 08:26:00,6,22.0,2026-04-28 05:45:00,2026-04-28 05:47:00,17.0,65.0,63.0,85.0,1,0,42,4,61.0
28/04,VJ803,SGN,BKK,1h15m,04:15,04:32,05:45,Landed 12:47,green,2026-04-28 05:47,75,2026-04-28 04:15:00,2026-04-28 04:32:00,2026-04-28 05:45:00,2026-04-28 05:47:00,4,17.0,2026-04-28 03:00:00,2026-04-28 03:22:00,34.0,75.0,53.0,70.0,1,0,42,3,44.0
28/04,VJ271,HPH,SGN,1h48m,01:00,01:34,03:00,Landed 10:22,yellow,2026-04-28 03:22,108,2026-04-28 01:00:00,2026-04-28 01:34:00,2026-04-28 03:00:00,2026-04-28 03:22:00,1,34.0,2026-04-28 00:30:00,2026-04-28 00:34:00,10.0,30.0,26.0,60.0,1,0,42,2,10.0
27/04,VJ270,SGN,HPH,1h54m,22:30,22:40,00:30,Landed 07:34,green,2026-04-28 00:34,114,2026-04-27 22:30:00,2026-04-27 22:40:00,2026-04-28 00:30:00,2026-04-28 00:34:00,22,10.0,2026-04-27 15:50:00,2026-04-27 15:42:00,16.0,400.0,408.0,418.0,1,1,42,1,0.0
27/04,VJ217,VII,SGN,1h26m,14:00,14:16,15:50,Landed 22:42,green,2026-04-27 15:42,86,2026-04-27 14:00:00,2026-04-27 14:16:00,2026-04-27 15:50:00,2026-04-27 15:42:00,14,16.0,2026-04-27 13:30:00,2026-04-27 13:32:00,18.0,30.0,28.0,44.0,1,0,41,8,134.0
27/04,VJ216,SGN,VII,1h34m,11:40,11:58,13:30,Landed 20:32,green,2026-04-27 13:32,94,2026-04-27 11:40:00,2026-04-27 11:58:00,2026-04-27 13:30:00,2026-04-27 13:32:00,11,18.0,2026-04-27 10:35:00,2026-04-27 10:41:00,19.0,65.0,59.0,77.0,1,0,41,7,116.0
27/04,VJ307,HUI,SGN,1h12m,09:10,09:29,10:35,Landed 17:41,green,2026-04-27 10:41,72,2026-04-27 09:10:00,2026-04-27 09:29:00,2026-04-27 10:35:00,2026-04-27 10:41:00,9,19.0,2026-04-27 08:40:00,2026-04-27 08:34:00,13.0,30.0,36.0,55.0,1,0,41,6,97.0
27/04,VJ308,SGN,HUI,1h6m,07:15,07:28,08:40,Landed 15:34,green,2026-04-27 08:34,66,2026-04-27 07:15:00,2026-04-27 07:28:00,2026-04-27 08:40:00,2026-04-27 08:34:00,7,13.0,2026-04-27 05:05:00,2026-04-27 05:16:00,32.0,130.0,119.0,132.0,1,0,41,5,84.0
