DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1454,PQC,HAN,1h43m,14:55,15:06,17:01,Estimated 23:49,green,2026-05-02 16:49,103,2026-05-02 14:55:00,2026-05-02 15:06:00,2026-05-02 17:01:00,2026-05-02 16:49:00,14,11.0,2026-05-02 14:20:00,2026-05-02 14:11:00,4.0,35.0,44.0,55.0,1,0,41,4,19.0
02/05,VJ1453,HAN,PQC,1h52m,12:15,12:19,14:20,Landed 21:11,green,2026-05-02 14:11,112,2026-05-02 12:15:00,2026-05-02 12:19:00,2026-05-02 14:20:00,2026-05-02 14:11:00,12,4.0,2026-05-02 11:15:00,2026-05-02 10:57:00,7.0,60.0,78.0,82.0,1,0,41,3,15.0
02/05,VJ928,CGK,HAN,3h50m,07:00,07:07,11:15,Landed 17:57,green,2026-05-02 10:57,230,2026-05-02 07:00:00,2026-05-02 07:07:00,2026-05-02 11:15:00,2026-05-02 10:57:00,7,7.0,2026-05-02 06:00:00,2026-05-02 05:59:00,8.0,60.0,61.0,68.0,1,0,41,2,8.0
02/05,VJ929,HAN,CGK,4h11m,01:40,01:48,06:00,Landed 12:59,green,2026-05-02 05:59,251,2026-05-02 01:40:00,2026-05-02 01:48:00,2026-05-02 06:00:00,2026-05-02 05:59:00,1,8.0,2026-04-30 14:55:00,2026-04-30 15:17:00,40.0,2085.0,2063.0,2071.0,1,1,41,1,0.0
30/04,VJ1458,PQC,HAN,1h47m,12:50,13:30,14:55,Landed 22:17,yellow,2026-04-30 15:17,107,2026-04-30 12:50:00,2026-04-30 13:30:00,2026-04-30 14:55:00,2026-04-30 15:17:00,12,40.0,2026-04-30 12:15:00,2026-04-30 12:24:00,18.0,35.0,26.0,66.0,1,0,40,4,78.0
30/04,VJ1457,HAN,PQC,1h56m,10:10,10:28,12:15,Landed 19:24,green,2026-04-30 12:24,116,2026-04-30 10:10:00,2026-04-30 10:28:00,2026-04-30 12:15:00,2026-04-30 12:24:00,10,18.0,2026-04-30 08:50:00,2026-04-30 09:14:00,43.0,80.0,56.0,74.0,1,0,40,3,60.0
30/04,VJ902,BKK,HAN,1h31m,07:00,07:43,08:50,Landed 16:14,yellow,2026-04-30 09:14,91,2026-04-30 07:00:00,2026-04-30 07:43:00,2026-04-30 08:50:00,2026-04-30 09:14:00,7,43.0,2026-04-30 06:00:00,2026-04-30 06:12:00,17.0,60.0,48.0,91.0,1,0,40,2,17.0
30/04,VJ901,HAN,BKK,1h45m,04:10,04:27,06:00,Landed 13:12,green,2026-04-30 06:12,105,2026-04-30 04:10:00,2026-04-30 04:27:00,2026-04-30 06:00:00,2026-04-30 06:12:00,4,17.0,2026-04-29 17:25:00,2026-04-29 18:16:00,72.0,645.0,594.0,611.0,1,1,40,1,0.0
29/04,VJ1128,SGN,HAN,1h49m,15:15,16:27,17:25,Landed 01:16,red,2026-04-29 18:16,109,2026-04-29 15:15:00,2026-04-29 16:27:00,2026-04-29 17:25:00,2026-04-29 18:16:00,15,72.0,2026-04-29 14:30:00,2026-04-29 15:37:00,88.0,45.0,-22.0,50.0,1,0,39,3,198.0
29/04,VJ1127,HAN,SGN,1h49m,12:20,13:48,14:30,Landed 22:37,red,2026-04-29 15:37,109,2026-04-29 12:20:00,2026-04-29 13:48:00,2026-04-29 14:30:00,2026-04-29 15:37:00,12,88.0,2026-04-29 11:05:00,2026-04-29 12:39:00,110.0,75.0,-19.0,69.0,1,0,39,2,110.0
29/04,VJ144,SGN,HAN,1h54m,08:55,10:45,11:05,Landed 19:39,red,2026-04-29 12:39,114,2026-04-29 08:55:00,2026-04-29 10:45:00,2026-04-29 11:05:00,2026-04-29 12:39:00,8,110.0,2026-04-29 09:10:00,2026-04-29 09:27:00,27.0,-15.0,-32.0,78.0,1,1,39,1,0.0
29/04,VJ633,DAD,SGN,1h10m,07:50,08:17,09:10,Landed 16:27,yellow,2026-04-29 09:27,70,2026-04-29 07:50:00,2026-04-29 08:17:00,2026-04-29 09:10:00,2026-04-29 09:27:00,7,27.0,2026-04-29 07:20:00,2026-04-29 07:11:00,13.0,30.0,39.0,66.0,1,0,38,4,49.0
29/04,VJ636,SGN,DAD,0h58m,06:00,06:13,07:20,Landed 14:11,green,2026-04-29 07:11,58,2026-04-29 06:00:00,2026-04-29 06:13:00,2026-04-29 07:20:00,2026-04-29 07:11:00,6,13.0,2026-04-29 03:55:00,2026-04-29 03:59:00,25.0,125.0,121.0,134.0,1,0,38,3,36.0
29/04,VJ129,HAN,SGN,1h49m,01:45,02:10,03:55,Landed 10:59,green,2026-04-29 03:59,109,2026-04-29 01:45:00,2026-04-29 02:10:00,2026-04-29 03:55:00,2026-04-29 03:59:00,1,25.0,2026-04-29 01:15:00,2026-04-29 01:04:00,11.0,30.0,41.0,66.0,1,0,38,2,11.0
28/04,VJ124,SGN,HAN,1h48m,23:05,23:16,01:15,Landed 08:04,green,2026-04-29 01:04,108,2026-04-28 23:05:00,2026-04-28 23:16:00,2026-04-29 01:15:00,2026-04-29 01:04:00,23,11.0,2026-04-28 03:55:00,2026-04-28 03:57:00,22.0,1150.0,1148.0,1159.0,1,1,38,1,0.0
28/04,VJ129,HAN,SGN,1h50m,01:45,02:07,03:55,Landed 10:57,green,2026-04-28 03:57,110,2026-04-28 01:45:00,2026-04-28 02:07:00,2026-04-28 03:55:00,2026-04-28 03:57:00,1,22.0,2026-04-28 01:15:00,2026-04-28 00:55:00,3.0,30.0,50.0,72.0,1,0,37,2,3.0
27/04,VJ124,SGN,HAN,1h47m,23:05,23:08,01:15,Landed 07:55,green,2026-04-28 00:55,107,2026-04-27 23:05:00,2026-04-27 23:08:00,2026-04-28 01:15:00,2026-04-28 00:55:00,23,3.0,2026-04-27 12:45:00,2026-04-27 12:45:00,9.0,620.0,620.0,623.0,1,1,37,1,0.0
