DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ716,PQC,DAD,1h21m,12:45,12:59,14:30,Landed 21:20,green,2026-05-02 14:20,81,2026-05-02 12:45:00,2026-05-02 12:59:00,2026-05-02 14:30:00,2026-05-02 14:20:00,12,14.0,2026-05-02 12:10:00,2026-05-02 11:58:00,4.0,35.0,47.0,61.0,1,0,46,5,66.0
02/05,VJ717,DAD,PQC,1h29m,10:25,10:29,12:10,Landed 18:58,green,2026-05-02 11:58,89,2026-05-02 10:25:00,2026-05-02 10:29:00,2026-05-02 12:10:00,2026-05-02 11:58:00,10,4.0,2026-05-02 08:55:00,2026-05-02 08:55:00,18.0,90.0,90.0,94.0,1,0,46,4,62.0
02/05,VJ1505,HAN,DAD,1h2m,07:35,07:53,08:55,Landed 15:55,green,2026-05-02 08:55,62,2026-05-02 07:35:00,2026-05-02 07:53:00,2026-05-02 08:55:00,2026-05-02 08:55:00,7,18.0,2026-05-02 07:00:00,2026-05-02 07:03:00,25.0,35.0,32.0,50.0,1,0,46,3,44.0
02/05,VJ1504,DAD,HAN,0h58m,05:40,06:05,07:00,Landed 14:03,green,2026-05-02 07:03,58,2026-05-02 05:40:00,2026-05-02 06:05:00,2026-05-02 07:00:00,2026-05-02 07:03:00,5,25.0,2026-05-02 05:05:00,2026-05-02 05:00:00,19.0,35.0,40.0,65.0,1,0,46,2,19.0
02/05,VJ634,SGN,DAD,0h56m,03:45,04:04,05:05,Landed 12:00,green,2026-05-02 05:00,56,2026-05-02 03:45:00,2026-05-02 04:04:00,2026-05-02 05:05:00,2026-05-02 05:00:00,3,19.0,2026-05-01 12:00:00,2026-05-01 11:54:00,18.0,945.0,951.0,970.0,1,1,46,1,0.0
01/05,VJ151,HAN,SGN,1h46m,09:50,10:08,12:00,Landed 18:54,green,2026-05-01 11:54,106,2026-05-01 09:50:00,2026-05-01 10:08:00,2026-05-01 12:00:00,2026-05-01 11:54:00,9,18.0,2026-05-01 01:50:00,2026-05-01 01:58:00,23.0,480.0,472.0,490.0,1,1,45,1,0.0
01/05,VJ514,DAD,HAN,1h5m,00:30,00:53,01:50,Landed 08:58,green,2026-05-01 01:58,65,2026-05-01 00:30:00,2026-05-01 00:53:00,2026-05-01 01:50:00,2026-05-01 01:58:00,0,23.0,2026-05-01 00:00:00,2026-04-30 23:57:00,17.0,30.0,33.0,56.0,1,0,44,2,17.0
30/04,VJ501,HAN,DAD,1h0m,22:40,22:57,00:00,Landed 06:57,green,2026-04-30 23:57,60,2026-04-30 22:40:00,2026-04-30 22:57:00,2026-05-01 00:00:00,2026-04-30 23:57:00,22,17.0,2026-04-30 08:10:00,2026-04-30 08:39:00,42.0,870.0,841.0,858.0,1,1,44,1,0.0
30/04,VJ464,VCA,HAN,1h57m,06:00,06:42,08:10,Landed 15:39,yellow,2026-04-30 08:39,117,2026-04-30 06:00:00,2026-04-30 06:42:00,2026-04-30 08:10:00,2026-04-30 08:39:00,6,42.0,2026-04-30 05:30:00,2026-04-30 05:48:00,31.0,30.0,12.0,54.0,1,0,43,2,31.0
30/04,VJ463,HAN,VCA,1h57m,03:20,03:51,05:30,Landed 12:48,yellow,2026-04-30 05:48,117,2026-04-30 03:20:00,2026-04-30 03:51:00,2026-04-30 05:30:00,2026-04-30 05:48:00,3,31.0,2026-04-29 14:30:00,2026-04-29 14:34:00,17.0,770.0,766.0,797.0,1,1,43,1,0.0
29/04,VJ496,BMV,HAN,1h32m,12:45,13:02,14:30,Landed 21:34,green,2026-04-29 14:34,92,2026-04-29 12:45:00,2026-04-29 13:02:00,2026-04-29 14:30:00,2026-04-29 14:34:00,12,17.0,2026-04-29 12:15:00,2026-04-29 12:21:00,19.0,30.0,24.0,41.0,1,0,42,4,46.0
29/04,VJ495,HAN,BMV,1h32m,10:30,10:49,12:15,Landed 19:21,green,2026-04-29 12:21,92,2026-04-29 10:30:00,2026-04-29 10:49:00,2026-04-29 12:15:00,2026-04-29 12:21:00,10,19.0,2026-04-29 09:45:00,2026-04-29 09:41:00,13.0,45.0,49.0,68.0,1,0,42,3,27.0
29/04,VJ454,PQC,HAN,1h53m,07:35,07:48,09:45,Landed 16:41,green,2026-04-29 09:41,113,2026-04-29 07:35:00,2026-04-29 07:48:00,2026-04-29 09:45:00,2026-04-29 09:41:00,7,13.0,2026-04-29 06:55:00,2026-04-29 06:46:00,14.0,40.0,49.0,62.0,1,0,42,2,14.0
29/04,VJ451,HAN,PQC,1h47m,04:45,04:59,06:55,Landed 13:46,green,2026-04-29 06:46,107,2026-04-29 04:45:00,2026-04-29 04:59:00,2026-04-29 06:55:00,2026-04-29 06:46:00,4,14.0,2026-04-27 15:55:00,2026-04-27 16:58:00,74.0,2210.0,2147.0,2161.0,1,1,42,1,0.0
27/04,VJ1778,CXR,HAN,1h39m,14:05,15:19,15:55,Landed 23:58,red,2026-04-27 16:58,99,2026-04-27 14:05:00,2026-04-27 15:19:00,2026-04-27 15:55:00,2026-04-27 16:58:00,14,74.0,2026-04-26 02:35:00,2026-04-26 02:37:00,4.0,2130.0,2128.0,2202.0,1,1,41,1,0.0
25/04,VJ835,ICN,CXR,4h48m,21:45,21:49,02:35,Landed 09:37,green,2026-04-26 02:37,288,2026-04-25 21:45:00,2026-04-25 21:49:00,2026-04-26 02:35:00,2026-04-26 02:37:00,21,4.0,2026-04-25 20:35:00,2026-04-25 20:33:00,30.0,70.0,72.0,76.0,1,0,40,8,241.0
25/04,VJ834,CXR,ICN,4h8m,15:55,16:25,20:35,Landed 05:33,green,2026-04-25 20:33,248,2026-04-25 15:55:00,2026-04-25 16:25:00,2026-04-25 20:35:00,2026-04-25 20:33:00,15,30.0,2026-04-25 15:00:00,2026-04-25 15:03:00,23.0,55.0,52.0,82.0,1,0,40,7,211.0
25/04,VJ1606,SGN,CXR,0h40m,14:00,14:23,15:00,Landed 22:03,green,2026-04-25 15:03,40,2026-04-25 14:00:00,2026-04-25 14:23:00,2026-04-25 15:00:00,2026-04-25 15:03:00,14,23.0,2026-04-25 12:45:00,2026-04-25 13:15:00,52.0,75.0,45.0,68.0,1,0,40,6,188.0
25/04,VJ281,HPH,SGN,1h38m,10:45,11:37,12:45,Landed 20:15,yellow,2026-04-25 13:15,98,2026-04-25 10:45:00,2026-04-25 11:37:00,2026-04-25 12:45:00,2026-04-25 13:15:00,10,52.0,2026-04-25 10:15:00,2026-04-25 10:48:00,47.0,30.0,-3.0,49.0,1,0,40,5,136.0
25/04,VJ280,SGN,HPH,1h46m,08:15,09:02,10:15,Landed 17:48,yellow,2026-04-25 10:48,106,2026-04-25 08:15:00,2026-04-25 09:02:00,2026-04-25 10:15:00,2026-04-25 10:48:00,8,47.0,2026-04-25 07:30:00,2026-04-25 07:44:00,36.0,45.0,31.0,78.0,1,0,40,4,89.0
25/04,VJ275,HPH,SGN,1h38m,05:30,06:06,07:30,Landed 14:44,green,2026-04-25 07:44,98,2026-04-25 05:30:00,2026-04-25 06:06:00,2026-04-25 07:30:00,2026-04-25 07:44:00,5,36.0,2026-04-25 05:00:00,2026-04-25 05:14:00,33.0,30.0,16.0,52.0,1,0,40,3,53.0
25/04,VJ274,SGN,HPH,1h41m,03:00,03:33,05:00,Landed 12:14,green,2026-04-25 05:14,101,2026-04-25 03:00:00,2026-04-25 03:33:00,2026-04-25 05:00:00,2026-04-25 05:14:00,3,33.0,2026-04-25 02:10:00,2026-04-25 02:00:00,20.0,50.0,60.0,93.0,1,0,40,2,20.0
25/04,VJ125,HAN,SGN,1h39m,00:01,00:21,02:10,Landed 09:00,green,2026-04-25 02:00,99,2026-04-25 00:01:00,2026-04-25 00:21:00,2026-04-25 02:10:00,2026-04-25 02:00:00,0,20.0,2026-04-24 17:20:00,2026-04-24 18:38:00,99.0,401.0,323.0,343.0,1,1,40,1,0.0
24/04,VJ1148,SGN,HAN,1h49m,15:10,16:49,17:20,Landed 01:38,red,2026-04-24 18:38,109,2026-04-24 15:10:00,2026-04-24 16:49:00,2026-04-24 17:20:00,2026-04-24 18:38:00,15,99.0,2026-04-24 13:45:00,2026-04-24 13:52:00,32.0,85.0,78.0,177.0,1,0,39,9,153.0
24/04,VJ1832,VTE,SGN,1h35m,11:45,12:17,13:45,Landed 20:52,green,2026-04-24 13:52,95,2026-04-24 11:45:00,2026-04-24 12:17:00,2026-04-24 13:45:00,2026-04-24 13:52:00,11,32.0,2026-04-24 11:00:00,2026-04-24 11:32:00,24.0,45.0,13.0,45.0,1,0,39,8,121.0
24/04,VJ1831,SGN,VTE,1h43m,09:25,09:49,11:00,Landed 18:32,yellow,2026-04-24 11:32,103,2026-04-24 09:25:00,2026-04-24 09:49:00,2026-04-24 11:00:00,2026-04-24 11:32:00,9,24.0,2026-04-24 07:50:00,2026-04-24 07:10:00,0.0,95.0,135.0,159.0,1,0,39,7,97.0
24/04,VJ885,KHH,SGN,2h39m,04:40,04:31,07:50,Landed 14:10,green,2026-04-24 07:10,159,2026-04-24 04:40:00,2026-04-24 04:31:00,2026-04-24 07:50:00,2026-04-24 07:10:00,4,0.0,2026-04-24 03:40:00,2026-04-24 03:28:00,19.0,60.0,72.0,63.0,1,0,39,6,97.0
24/04,VJ886,SGN,KHH,2h39m,00:30,00:49,03:40,Landed 11:28,green,2026-04-24 03:28,159,2026-04-24 00:30:00,2026-04-24 00:49:00,2026-04-24 03:40:00,2026-04-24 03:28:00,0,19.0,2026-04-23 22:35:00,2026-04-23 22:35:00,37.0,115.0,115.0,134.0,1,0,39,5,78.0
23/04,VJ1804,HYD,SGN,3h53m,18:05,18:42,22:35,Landed 05:35,green,2026-04-23 22:35,233,2026-04-23 18:05:00,2026-04-23 18:42:00,2026-04-23 22:35:00,2026-04-23 22:35:00,18,37.0,2026-04-23 17:05:00,2026-04-23 17:26:00,25.0,60.0,39.0,76.0,1,0,39,4,41.0
23/04,VJ1803,SGN,HYD,4h16m,12:45,13:10,17:05,Landed 22:56,yellow,2026-04-23 17:26,256,2026-04-23 12:45:00,2026-04-23 13:10:00,2026-04-23 17:05:00,2026-04-23 17:26:00,12,25.0,2026-04-23 09:55:00,2026-04-23 09:30:00,0.0,170.0,195.0,220.0,1,0,39,3,16.0
23/04,VJ894,DPS,SGN,3h27m,06:05,06:03,09:55,Landed 16:30,green,2026-04-23 09:30,207,2026-04-23 06:05:00,2026-04-23 06:03:00,2026-04-23 09:55:00,2026-04-23 09:30:00,6,0.0,2026-04-23 05:05:00,2026-04-23 04:51:00,16.0,60.0,74.0,72.0,1,0,39,2,16.0
23/04,VJ893,SGN,DPS,3h20m,01:15,01:31,05:05,Landed 12:51,green,2026-04-23 04:51,200,2026-04-23 01:15:00,2026-04-23 01:31:00,2026-04-23 05:05:00,2026-04-23 04:51:00,1,16.0,2026-04-22 14:20:00,2026-04-22 14:07:00,7.0,655.0,668.0,684.0,1,1,39,1,0.0
