DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ647,DAD,SGN,1h0m,14:50,15:23,16:15,Estimated 23:23,green,2026-05-02 16:23,60,2026-05-02 14:50:00,2026-05-02 15:23:00,2026-05-02 16:15:00,2026-05-02 16:23:00,14,33.0,2026-05-02 11:40:00,2026-05-02 12:17:00,59.0,190.0,153.0,186.0,1,0,34,6,119.0
02/05,VJ1634,SGN,DAD,0h58m,10:20,11:19,11:40,Landed 19:17,yellow,2026-05-02 12:17,58,2026-05-02 10:20:00,2026-05-02 11:19:00,2026-05-02 11:40:00,2026-05-02 12:17:00,10,59.0,2026-05-02 09:50:00,2026-05-02 10:09:00,13.0,30.0,11.0,70.0,1,0,34,5,60.0
02/05,VJ1635,DAD,SGN,1h26m,08:30,08:43,09:50,Landed 17:09,yellow,2026-05-02 10:09,86,2026-05-02 08:30:00,2026-05-02 08:43:00,2026-05-02 09:50:00,2026-05-02 10:09:00,8,13.0,2026-05-02 05:35:00,2026-05-02 05:43:00,19.0,175.0,167.0,180.0,1,0,34,4,47.0
02/05,VJ721,HPH,DAD,1h4m,04:20,04:39,05:35,Landed 12:43,green,2026-05-02 05:43,64,2026-05-02 04:20:00,2026-05-02 04:39:00,2026-05-02 05:35:00,2026-05-02 05:43:00,4,19.0,2026-05-02 03:50:00,2026-05-02 03:45:00,18.0,30.0,35.0,54.0,1,0,34,3,28.0
02/05,VJ720,DAD,HPH,0h57m,02:30,02:48,03:50,Landed 10:45,green,2026-05-02 03:45,57,2026-05-02 02:30:00,2026-05-02 02:48:00,2026-05-02 03:50:00,2026-05-02 03:45:00,2,18.0,2026-05-01 23:20:00,2026-05-01 23:08:00,10.0,190.0,202.0,220.0,1,0,34,2,10.0
01/05,VJ1620,SGN,DAD,0h58m,22:00,22:10,23:20,Landed 06:08,green,2026-05-01 23:08,58,2026-05-01 22:00:00,2026-05-01 22:10:00,2026-05-01 23:20:00,2026-05-01 23:08:00,22,10.0,2026-05-01 13:10:00,2026-05-01 13:13:00,26.0,530.0,527.0,537.0,1,1,34,1,0.0
01/05,VJ1153,HAN,SGN,1h42m,11:05,11:31,13:10,Landed 20:13,green,2026-05-01 13:13,102,2026-05-01 11:05:00,2026-05-01 11:31:00,2026-05-01 13:10:00,2026-05-01 13:13:00,11,26.0,2026-05-01 09:20:00,2026-05-01 09:21:00,21.0,105.0,104.0,130.0,1,0,33,4,44.0
01/05,VJ140,SGN,HAN,1h50m,07:10,07:31,09:20,Landed 16:21,green,2026-05-01 09:21,110,2026-05-01 07:10:00,2026-05-01 07:31:00,2026-05-01 09:20:00,2026-05-01 09:21:00,7,21.0,2026-05-01 06:30:00,2026-05-01 06:16:00,13.0,40.0,54.0,75.0,1,0,33,3,23.0
01/05,VJ133,HAN,SGN,1h43m,04:20,04:33,06:30,Landed 13:16,green,2026-05-01 06:16,103,2026-05-01 04:20:00,2026-05-01 04:33:00,2026-05-01 06:30:00,2026-05-01 06:16:00,4,13.0,2026-05-01 03:50:00,2026-05-01 03:39:00,10.0,30.0,41.0,54.0,1,0,33,2,10.0
01/05,VJ130,SGN,HAN,1h49m,01:40,01:50,03:50,Landed 10:39,green,2026-05-01 03:39,109,2026-05-01 01:40:00,2026-05-01 01:50:00,2026-05-01 03:50:00,2026-05-01 03:39:00,1,10.0,2026-04-21 05:20:00,2026-04-21 05:02:00,13.0,14180.0,14198.0,14208.0,1,1,33,1,0.0
21/04,VJ131,HAN,SGN,1h39m,03:10,03:23,05:20,Landed 12:02,green,2026-04-21 05:02,99,2026-04-21 03:10:00,2026-04-21 03:23:00,2026-04-21 05:20:00,2026-04-21 05:02:00,3,13.0,2026-04-19 07:00:00,2026-04-19 06:57:00,4.0,2650.0,2653.0,2666.0,1,1,32,1,0.0
19/04,VJ1504,DAD,HAN,1h13m,05:40,05:44,07:00,Landed 13:57,green,2026-04-19 06:57,73,2026-04-19 05:40:00,2026-04-19 05:44:00,2026-04-19 07:00:00,2026-04-19 06:57:00,5,4.0,2026-04-19 05:05:00,2026-04-19 04:49:00,7.0,35.0,51.0,55.0,1,0,31,2,7.0
19/04,VJ634,SGN,DAD,0h57m,03:45,03:52,05:05,Landed 11:49,green,2026-04-19 04:49,57,2026-04-19 03:45:00,2026-04-19 03:52:00,2026-04-19 05:05:00,2026-04-19 04:49:00,3,7.0,2026-04-18 01:30:00,2026-04-18 01:20:00,8.0,1575.0,1585.0,1592.0,1,1,31,1,0.0
18/04,VJ625,DAD,SGN,1h2m,00:10,00:18,01:30,Landed 08:20,green,2026-04-18 01:20,62,2026-04-18 00:10:00,2026-04-18 00:18:00,2026-04-18 01:30:00,2026-04-18 01:20:00,0,8.0,2026-04-17 03:20:00,2026-04-17 03:46:00,48.0,1250.0,1224.0,1232.0,1,1,30,1,0.0
17/04,VJ630,SGN,DAD,0h58m,02:00,02:48,03:20,Landed 10:46,yellow,2026-04-17 03:46,58,2026-04-17 02:00:00,2026-04-17 02:48:00,2026-04-17 03:20:00,2026-04-17 03:46:00,2,48.0,2026-04-16 15:10:00,2026-04-16 15:24:00,37.0,650.0,636.0,684.0,1,1,29,1,0.0
16/04,VJ283,HPH,SGN,1h37m,13:10,13:47,15:10,Landed 22:24,green,2026-04-16 15:24,97,2026-04-16 13:10:00,2026-04-16 13:47:00,2026-04-16 15:10:00,2026-04-16 15:24:00,13,37.0,2026-04-16 12:40:00,2026-04-16 12:42:00,23.0,30.0,28.0,65.0,1,0,28,6,131.0
16/04,VJ282,SGN,HPH,1h39m,10:40,11:03,12:40,Landed 19:42,green,2026-04-16 12:42,99,2026-04-16 10:40:00,2026-04-16 11:03:00,2026-04-16 12:40:00,2026-04-16 12:42:00,10,23.0,2026-04-16 09:40:00,2026-04-16 09:45:00,20.0,60.0,55.0,78.0,1,0,28,5,108.0
16/04,VJ854,CGK,SGN,2h55m,06:30,06:50,09:40,Landed 16:45,green,2026-04-16 09:45,175,2026-04-16 06:30:00,2026-04-16 06:50:00,2026-04-16 09:40:00,2026-04-16 09:45:00,6,20.0,2026-04-16 05:30:00,2026-04-16 05:37:00,20.0,60.0,53.0,73.0,1,0,28,4,88.0
16/04,VJ855,SGN,CGK,2h42m,02:35,02:55,05:30,Landed 12:37,green,2026-04-16 05:37,162,2026-04-16 02:35:00,2026-04-16 02:55:00,2026-04-16 05:30:00,2026-04-16 05:37:00,2,20.0,2026-04-15 23:30:00,2026-04-15 23:53:00,46.0,185.0,162.0,182.0,1,0,28,3,68.0
