DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN1718,VII,HAN,0h46m,11:50,12:14,12:45,Landed 20:00,green,2026-05-02 13:00,46.0,2026-05-02 11:50:00,2026-05-02 12:14:00,2026-05-02 12:45:00,2026-05-02 13:00:00,11,24.0,2026-05-02 11:15:00,2026-05-02 11:20:00,13.0,35.0,30.0,54.0,1,0,38,6,37.0
02/05,VN1717,HAN,VII,0h47m,10:20,10:33,11:15,Estimated 18:20,,2026-05-02 11:20,47.0,2026-05-02 10:20:00,2026-05-02 10:33:00,2026-05-02 11:15:00,2026-05-02 11:20:00,10,13.0,2026-05-02 08:35:00,2026-05-02 08:32:00,11.0,105.0,108.0,121.0,1,0,38,5,24.0
02/05,VN1650,TBB,HAN,1h31m,06:50,07:01,08:35,Landed 15:32,green,2026-05-02 08:32,91.0,2026-05-02 06:50:00,2026-05-02 07:01:00,2026-05-02 08:35:00,2026-05-02 08:32:00,6,11.0,2026-05-02 06:15:00,2026-05-02 06:12:00,13.0,35.0,38.0,49.0,1,0,38,4,13.0
02/05,VN1651,HAN,TBB,1h29m,04:30,04:43,06:15,Landed 13:12,green,2026-05-02 06:12,89.0,2026-05-02 04:30:00,2026-05-02 04:43:00,2026-05-02 06:15:00,2026-05-02 06:12:00,4,13.0,2026-05-02 02:55:00,2026-05-02 02:29:00,0.0,95.0,121.0,134.0,1,0,38,3,0.0
02/05,VN1620,UIH,HAN,1h20m,01:15,01:09,02:55,Landed 09:29,green,2026-05-02 02:29,80.0,2026-05-02 01:15:00,2026-05-02 01:09:00,2026-05-02 02:55:00,2026-05-02 02:29:00,1,0.0,2026-05-02 00:40:00,2026-05-02 00:11:00,0.0,35.0,64.0,58.0,1,0,38,2,0.0
01/05,VN7392,SGN,UIH,0h47m,23:30,23:24,00:40,Landed 07:11,green,2026-05-02 00:11,47.0,2026-05-01 23:30:00,2026-05-01 23:24:00,2026-05-02 00:40:00,2026-05-02 00:11:00,23,0.0,2026-05-01 13:40:00,2026-05-01 13:16:00,0.0,590.0,614.0,608.0,1,1,38,1,0.0
01/05,VN1415,BMV,SGN,0h32m,12:45,12:44,13:40,Landed 20:16,green,2026-05-01 13:16,32.0,2026-05-01 12:45:00,2026-05-01 12:44:00,2026-05-01 13:40:00,2026-05-01 13:16:00,12,0.0,2026-05-01 12:10:00,2026-05-01 11:39:00,0.0,35.0,66.0,65.0,1,0,37,5,29.0
01/05,VN1414,SGN,BMV,0h30m,11:15,11:09,12:10,Landed 18:39,green,2026-05-01 11:39,30.0,2026-05-01 11:15:00,2026-05-01 11:09:00,2026-05-01 12:10:00,2026-05-01 11:39:00,11,0.0,2026-05-01 10:20:00,2026-05-01 09:52:00,19.0,55.0,83.0,77.0,1,0,37,4,29.0
01/05,VN503,CAN,SGN,2h18m,07:15,07:34,10:20,Landed 16:52,green,2026-05-01 09:52,138.0,2026-05-01 07:15:00,2026-05-01 07:34:00,2026-05-01 10:20:00,2026-05-01 09:52:00,7,19.0,2026-05-01 06:10:00,2026-05-01 05:46:00,10.0,65.0,89.0,108.0,1,0,37,3,10.0
01/05,VN502,SGN,CAN,2h26m,03:10,03:20,06:10,Landed 13:46,green,2026-05-01 05:46,146.0,2026-05-01 03:10:00,2026-05-01 03:20:00,2026-05-01 06:10:00,2026-05-01 05:46:00,3,10.0,2026-05-01 00:20:00,2026-04-30 23:38:00,0.0,170.0,212.0,222.0,1,0,37,2,0.0
30/04,VN101,DAD,SGN,0h54m,22:45,22:44,00:20,Landed 06:38,green,2026-04-30 23:38,54.0,2026-04-30 22:45:00,2026-04-30 22:44:00,2026-05-01 00:20:00,2026-04-30 23:38:00,22,0.0,2026-04-30 12:45:00,2026-04-30 13:00:00,40.0,600.0,585.0,584.0,1,1,37,1,0.0
30/04,VN626,BKK,DAD,1h15m,11:05,11:45,12:45,Landed 20:00,green,2026-04-30 13:00,75.0,2026-04-30 11:05:00,2026-04-30 11:45:00,2026-04-30 12:45:00,2026-04-30 13:00:00,11,40.0,2026-04-30 10:05:00,2026-04-30 10:33:00,19.0,60.0,32.0,72.0,1,0,36,3,46.0
30/04,VN627,DAD,BKK,1h59m,08:15,08:34,10:05,Landed 17:33,yellow,2026-04-30 10:33,119.0,2026-04-30 08:15:00,2026-04-30 08:34:00,2026-04-30 10:05:00,2026-04-30 10:33:00,8,19.0,2026-04-30 06:50:00,2026-04-30 07:07:00,27.0,85.0,68.0,87.0,1,0,36,2,27.0
30/04,VN431,ICN,DAD,4h35m,02:05,02:32,06:50,Landed 14:07,yellow,2026-04-30 07:07,275.0,2026-04-30 02:05:00,2026-04-30 02:32:00,2026-04-30 06:50:00,2026-04-30 07:07:00,2,27.0,2026-04-29 21:00:00,2026-04-29 20:28:00,6.0,305.0,337.0,364.0,1,1,36,1,0.0
29/04,VN430,DAD,ICN,3h52m,16:30,16:36,21:00,Landed 05:28,green,2026-04-29 20:28,232.0,2026-04-29 16:30:00,2026-04-29 16:36:00,2026-04-29 21:00:00,2026-04-29 20:28:00,16,6.0,2026-04-29 15:15:00,2026-04-29 15:16:00,7.0,75.0,74.0,80.0,1,0,35,8,54.0
