DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
30/04,VN1558,CXR,HAN,1h35m,09:00,09:21,11:00,Landed 17:56,green,2026-04-30 10:56,95,2026-04-30 09:00:00,2026-04-30 09:21:00,2026-04-30 11:00:00,2026-04-30 10:56:00,9,21.0,2026-04-30 08:25:00,2026-04-30 08:17:00,15.0,35.0,43.0,64.0,1,0,46,11,217.0
30/04,VN1559,HAN,CXR,1h37m,06:25,06:40,08:25,Landed 15:17,green,2026-04-30 08:17,97,2026-04-30 06:25:00,2026-04-30 06:40:00,2026-04-30 08:25:00,2026-04-30 08:17:00,6,15.0,2026-04-30 05:30:00,2026-04-30 05:26:00,7.0,55.0,59.0,74.0,1,0,46,10,202.0
30/04,VN357,FUK,HAN,4h19m,01:00,01:07,05:30,Landed 12:26,green,2026-04-30 05:26,259,2026-04-30 01:00:00,2026-04-30 01:07:00,2026-04-30 05:30:00,2026-04-30 05:26:00,1,7.0,2026-04-29 22:35:00,2026-04-29 22:02:00,0.0,145.0,178.0,185.0,1,0,46,9,195.0
29/04,VN356,HAN,FUK,3h33m,18:30,18:29,22:35,Landed 07:02,green,2026-04-29 22:02,213,2026-04-29 18:30:00,2026-04-29 18:29:00,2026-04-29 22:35:00,2026-04-29 22:02:00,18,0.0,2026-04-29 15:15:00,2026-04-29 15:17:00,27.0,195.0,193.0,192.0,1,0,46,8,195.0
29/04,VN7198,DAD,HAN,1h0m,13:50,14:17,15:15,Landed 22:17,green,2026-04-29 15:17,60,2026-04-29 13:50:00,2026-04-29 14:17:00,2026-04-29 15:15:00,2026-04-29 15:17:00,13,27.0,2026-04-29 13:15:00,2026-04-29 13:34:00,40.0,35.0,16.0,43.0,1,0,46,7,168.0
29/04,VN7199,HAN,DAD,1h4m,11:50,12:30,13:15,Landed 20:34,yellow,2026-04-29 13:34,64,2026-04-29 11:50:00,2026-04-29 12:30:00,2026-04-29 13:15:00,2026-04-29 13:34:00,11,40.0,2026-04-29 11:00:00,2026-04-29 11:10:00,25.0,50.0,40.0,80.0,1,0,46,6,128.0
29/04,VN174,DAD,HAN,1h10m,09:35,10:00,11:00,Landed 18:10,green,2026-04-29 11:10,70,2026-04-29 09:35:00,2026-04-29 10:00:00,2026-04-29 11:00:00,2026-04-29 11:10:00,9,25.0,2026-04-29 09:00:00,2026-04-29 09:02:00,20.0,35.0,33.0,58.0,1,0,46,5,103.0
29/04,VN173,HAN,DAD,1h7m,07:35,07:55,09:00,Landed 16:02,green,2026-04-29 09:02,67,2026-04-29 07:35:00,2026-04-29 07:55:00,2026-04-29 09:00:00,2026-04-29 09:02:00,7,20.0,2026-04-29 06:40:00,2026-04-29 06:35:00,14.0,55.0,60.0,80.0,1,0,46,4,83.0
29/04,VN7568,CXR,HAN,1h41m,04:40,04:54,06:40,Landed 13:35,green,2026-04-29 06:35,101,2026-04-29 04:40:00,2026-04-29 04:54:00,2026-04-29 06:40:00,2026-04-29 06:35:00,4,14.0,2026-04-29 03:45:00,2026-04-29 03:49:00,6.0,55.0,51.0,65.0,1,0,46,3,69.0
28/04,VN435,PUS,CXR,4h33m,23:10,23:16,03:45,Landed 10:49,green,2026-04-29 03:49,273,2026-04-28 23:10:00,2026-04-28 23:16:00,2026-04-29 03:45:00,2026-04-29 03:49:00,23,6.0,2026-04-28 21:05:00,2026-04-28 21:30:00,63.0,125.0,100.0,106.0,1,0,46,2,63.0
